,id,text,label
0,1511242444268052480,"↓ #SNOB PRICE = 0,146491
Rank = #6,014
#AVAX = 651,44 $
1D: -13.04%
CHANGING = -8,11 ▅▃▁",?
1,1513623750738120715,@Celinchain @coinkit_ Already following! :-) #BTC,?
2,1510648071658487812,"I pray life SOON sweeps you off your feet 💫

I pray for blessings so BIG you’re left BREATHLESS, and that your blessings never stop flowing 🎁 

I pray every burden decreases, while your #crypto bags hit ATH after ATH 🚀📈

May this be your year of LOVE and PLENTY ❤️

Amen 🙏😉",?
3,1513639265275715588,"This zesty faucet from @_bitcoiner is making me tweet this to claim my free Lightning sats. ⚡

@boltcoiner unlock me ffb9e972-20a9-40f1-b377-9c655ead9b71

#Bitcoin #BTC #LN #LightningNetwork #boltcoiner
https://t.co/F4j6LkRBdL",?
4,1510630662587437064,"the irony is that Eth is going to be the “old tech” that gets replaced by competitors - going the way of the sharkduck

&amp; #Bitcoin will last for millenia - like plankton",?
5,1511803489365938176,"@BTC_proxy @sandeepnailwal SANDEEP WITH DONN KIM ;)
THOSE WHO STILL DON'T KNOW ABOUT THIS PROJECT. GO AND KEEP COUNTING ON YOUR STEPS. YOU HAVE TO WALK A LOT 
#PROXY #BTC #POLYGON",?
6,1510644473738371074,"Amazin Yeshuwanna Money envision a proliferation of token exchange dApp's on the internet,  as well as a significantly lower barrier to entry for new exchange entrants.#AYM #Amazin #Yeshuwanna #Crypto #Coin",?
7,1513599465164263425,Set a goal. Make the plan. Do the work. #XRP https://t.co/6w3NSE6U8d,?
8,1511386186706976779,"@CryptoTony__ I know, I think #BTC will either go up or down, may be sideways too.",?
9,1512082001515274243,"$ANKR
An unusual limit order (sell) added to the order book has been detected.
2022-04-07 2:56PM | $ANKR @ 0.0000092 BTC | Qty: 350,200 | Value: 3.22 BTC | 400% away from the current price!
#ANKR #BTC #cryptocurrency #Crypto",?
10,1513669174517805071,"How to DOUBLE your #Algorand governance bag 💰 while going SHORT $ALGO using @FolksFinance Liquid Staking 💧

(MAX RISK BEAR MARKET STRATEGY 🐻📉 complete degeneracy)

📲 @AlgoHQ - pt. 2 (max bull strategy 🐂) coming soon

$BTC $ETH $SOL $ADA $LUNA
#BTC #Crypto #ETH #DeFi https://t.co/hP8OfIUHnb",?
11,1511785831484334082,@ChinaPumpWXC every day you will regret that you did not take it one day @BscPitbull #Bitcoin #btc,?
12,1513593034138660868,"@Bharatkumar099 @P0rtablepanda @OfficialLouCoin @rovercrc Only strong support untill broken. The #BTC trend is down on the weekly MACD, RSI, KDJ. Always wait for confirmation of a reversal of trading. Not advice.",?
13,1510630662587437064,"the irony is that Eth is going to be the “old tech” that gets replaced by competitors - going the way of the sharkduck

&amp; #Bitcoin will last for millenia - like plankton",?
14,1510644543821074440,"BITCOIN WENT UP!

USD $46,444.55 (+0,14%)
Yesterday: +0,32%
Last 30 days: +9,37%

#bitcoin",?
15,1506196986428489732,"Which #altcoin will do 50x this month?📈
#crypto life #hodl
Shill me",?
16,1513630773819158535,Sun was shining.  Highly Motivated is the forecast.  ⚡️ Wearing the #Bitcoin shirt from ⁦@Gemini⁩ https://t.co/fJmpgQ9q1U,?
17,1511402260458266630,"Congratulations to our 25 WhiteList winners!

I hope that our puppies will be in a lovely home after the launch!

There is still a chance to get on the Whitelist. Please visite our discord and maybe you will get on the whitelist!

#NodeLife #AVAX #Puppies #Whitelist",?
18,1511784194334236679,"Hot Tweet, via @AltcoinDailyio - It do be like that sometimes.

https://t.co/0bDvkxjDQm

#Bitcoin #bitcoinnews #Crypto #Bitcoin2022",?
19,1511796059429031936,"Cardano - ADA
Price: $1.10
Change in 1h: +0.23898105%
Market cap: $36,986,859,697.71
Ranking: 9
#Cardano #ADA",?
20,1512106733191188487,"""The nature of #Bitcoin is such that once version 0.1 was released, the core design was set in stone for the rest of its lifetime."" 
— Satoshi Nakamoto, 06/17/2010 ⚡️

Bitcoin is the only constant in an ever-changing world 🌋🔥 https://t.co/x3I1Gsxd4l",?
21,1510247943580061700,"A very good platform with a vision and mission that promises to be more advanced, happy to join here to help the development of a bright platforms
 #SeasonalTokens #CryptoMining #CyclicalInvesting #BTC",?
22,1510653435297021954,"@Euminshi @crypto_bearr @yearnagnostic In @MetAcesCasino you will experience Vegas in the palm of your hands🤑
$ACES undervalued gem w/ very low market cap! Invest and hold! We will turn more millionaires this 2022!
Don't miss the train this time😉
#metaces #crypto #btc  
 #eth #bnb    #bsc #casino #cryptocasino",?
23,1513592820015284243,"As of April 11, 2022 at 12:59PM, 1 BTC equals 42199.0703 USD. 📈 or 📉 🤔 #bitcoin #cryptocurrency #blockchain #market #24/7",?
24,1511785841584185350,@anndylian I'm researching new investment ideas and looking forward to the #bitcoin conference.,?
25,1512106707354537984,"@RookieInu My entry memes sir
 $ROOKIE #PLUGIN #ETH #CONTEST #MEMECONTEST https://t.co/wWw3peMx1r",?
26,1510649840266625026,"4h Close - Bearish Coins 🧸
$ZEC 
⬇ Price Below Kumo
🔀 Bearish TK Cross
🟥 Bearish Kumo
⬇ Chikou Below PA
#Binance $USDT #Crypto",?
27,1513687783424299012,"Lock in your BTC subscriptions for under $20K with ProBit Exclusive going live in less than 1 hour💪
https://t.co/ouY5h6GbP1

#ProBitGlobal #BTC #Bitcoin #cryptocurrency #buythedip https://t.co/vMKUUQ59vl",?
