,id,text,label
0,1511795917028048911,"Apr 06, 2022 01:00PM #Bitcoin Price:
USD 44454.88 | EUR 40781.90 | JPY 5534518.12",?
1,1513623167763374090,"Why #Bitcoin  Has Failed To Reach $100,000 — According To #paypal  Founder Peter Thiel https://t.co/wNrjwDkzPi 
#BTC #cryptocurrency #nebforge https://t.co/zjavOCgtv9",?
2,1513622168193560576,"Not financial advice. Do your own research. Crypto is very risky. Consult a professional.
I'm planning to accumulate more luna, avax, cosmos, dot and bitcoin. Always buy more bitcoin. Bitcoin is the only thing that's really real bro. #buythedip #luna #Polkadot #avax  #bitcoin",?
3,1513638874098061318,#BITCOIN should go down to 20k since there is still one candle that hasn’t been fixed yet… hopefully it does it quickly,?
4,1512109472801566722,#BTC CITY in El Salvador 🇸🇻 maybe coming ! https://t.co/sAUv8jgQ1p,?
5,1510650105078157313,"The conversion of your hard - worked, well deserved and thus qualitative monetary energy into lower quality energy is the problem.               #Bitcoin is the solution.",?
6,1513656040587468806,"I can't wait for #xrp to hit $3 at the end of March
https://t.co/WDOXpj2lc1",?
7,1513686907804344320,"#Bitcoin broke down 42k = not good, but so far still making higher highs and lows on daily TF and that's what counts + Smart money buying the dip: usual signs that we should bounce back soon. Lets see. https://t.co/8cR7qbu6Mn",?
8,1512098158783909898,"see now this one I can appreciate, thanks for the connect @AAACares 👍 #btc https://t.co/CWFbzhdK36",?
9,1510248818738094087,"📣 Curated Coin Metrics every 15mins 📣

#ETH  |  3523. USD  |  +5.49% 

Mrkt Dominance:  19.6% 

Txn Vol:  7.86B

Active Addresses:  565.4K

TVL:  126.0B",?
10,1511241476092563456,"@NatashaCryptoUS NoOOOOOOO!!

Stay away from this shit.

I feel that ALT coins are gaining popularity in a range of industries, not simply banking and management. BAT, Polkadot, VET, and Bob Eco Coin are examples of low-cost initiatives to examine.

#Crypto #VET #polkadot #blockchain #BAT",?
11,1513596971428491266,"@rovercrc Dude, I think you talk like a fart and your analysis doesn't seem to be accurate at all, at any given time you are bullish. I am a long term holder of BTC and I am bullish on the future trend of BTC, but I don't think #BTC is only going up and not down🤣🤣🤣🤣",?
12,1513672001499860994,"Mobbed , Bullied... Invaded #Bitcoin #Cryptocrash #cryptocurrency #CryptoNews",?
13,1511798201187287047,"than using the symbology of the old system to celebrate #Bitcoin. Surely they would have been better suited to making an innovative nod to the emergent new system by steering clear of the old.

This was just a quirky little publicity stunt to pat the event attendees on the...",?
14,1511236490269184002,"$Strong going down. Is it a good entry point or should wait for further dip?
Buy time or bye bye time?
@Strongblock_io #cryptotrading #cryptocurrecy",?
15,1511295769009332230,"@AltcoinWorldcom @BabyCatcoinBSC
 is the token of the century, don’t miss out on it! 💎✔️ #babycatcoinbsc  #Altseason2022 #BTC #BSC #BNB",?
16,1511242591853031427,So I ask Chieftain about the #Bitcoin conference tickets 🎫 since he got the Package .......told me to get my own damn Ticket 👀😱🤪😂😂🤣😂😎🚀,?
17,1510248740627562499,Did we reach the peak in this current Bitcoin bullrun yet? #cryptocurrecy  #btc #ethereum #Bitcoin,?
18,1513676358467026944,@binance Cryptocurrency #Bitcoin price always up and down.. it's very interesting #BitcoinButton #Binance https://t.co/rRC41NWQqN,?
19,1513623915356065796,"$BTC $ETH

Never panic sell your crypto. Whether it's #Bitcoin or #Ethereum or any other altcoin.

They want you to sell. The key is patience and dollar cost average.💸👍",?
20,1510645184689758210,"@Crypto__Diva A great leader would cancel the central bank and tell all the citizens and corporations to stack as much #Bitcoin     It would b the strongest nation on earth All.
Thanks to @Nicolcrypty for making my bitcoin dream come through! I have added massively to my holdings

Follow her",?
21,1511279529842679810,@Meta_UFO The best token! 🤑 #PORTO #tron #CRYPTONEWS @Dyamondace,?
22,1510258514282876936,🔴 #BTC Liquidated Long: $123K at $46642.33,?
23,1513672502412775424,#Bitcoin: BTCUSD ( $BTCUSD) DOWN 5.4047%! Last at 39897.0781 #Crypto #MasterMetals https://t.co/6wf3QRfjAj https://t.co/fIWS691xKG,?
24,1513655886379507720,"You did not participate in the lock-up opportunities in the first and second phases of $AIR, and the third phase of the lock-up storm hit,this is another chance for everyone to make a fortune ,follow the #AirCoinDAOLabs channel for the best answers！

#AirCoin #AirCash #BTC #BNB https://t.co/Q0QUaxew5n",?
25,1511290273665531913,"#XRPL is trending!! 👀 

HODL the ODL!! 👉 #XRP!! 📈",?
26,1513615387136565252,"#Bitcoin price in US Dollar #BTC $usd #BTCUSD $XBT #xbtusd 
BTC Price Now : 39,842.09$ USD 
Avg Last Hour : 39,903.33$ 
Avg 24 Hours : 41,654.62$ 
24h Change : -8.18% 
24h Low : 39,681.16$ 
24h High : 43,360.38$
More information here https://t.co/PWwAp4BXM0 https://t.co/Mo9l2NUzQx",?
27,1510642938400981001,Can anyone into #crypto and #shibarmy @ShibArmy tell me when the last memecoin that began with 10 zeros reached a penny? NEVER has happened. People expecting #ShibaInu to do so are dreaming. This thing will never rise above its last ATH. #Sell,?
28,1513539465465282561,"@TheBitcoinConf @BitcoinMagazine Would you think of trading #bitcoin and #altcoins on @AltbaseApp?
Better check it out now 
#Crypto #BSC #Altcoins https://t.co/gxTI9TbRP3",?
29,1512073775658938375,"🚀💸 Thu, 07 Apr 2022 14:24:15 GMT - TOP 10 - $BTC: $43,621.00 +0.19% | $ETH: $3,207.87 -0.49% | $USDT: $1.00 | $BNB: $433.38 +0.12% | $USDC: $1.00 | $XRP: $0.78 +0.13% | $LUNA: $104.58 -0.72% | $SOL: $116.11 -0.05% | $ADA: $1.08 -0.09% | $AVAX: $84.84 +0.21% | #bitcoin",?
30,1513531790434000898,"Theotherdude found #bitcoin in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/6fzNery8Xv #cryptocurrency #56131 https://t.co/OSuRrsuChY",?
31,1506225580680925191,"I invest for my family. 
Now I see how close we are to the start line. CEXs, SaitaRealty, LuckyRoo, Saitamask. 
0.000005 incoming - Financial freedom for my kids and a House paid in cash one day 🐺 🐺 🐺 🔥 
#Saitama #Saita #crypto",?
32,1506227859991711744,"@GateioFutures It is an opportunity, because when the market corrects down, there will usually be a lot of waves for us to trade, creating more opportunities to make more profits.
#GateioFutures #Gateio  #Futures #Crypto #Quiz 
@Firmantha7 @JAB_NeoNomadNNI @hoangthach0709",?
33,1513687365797167106,"#Binance Futures Report!

🔵 15m: $REN, $AR, $WAVES, $FTM
🔴 1H: $BAL, $UNI, $HNT, $KNC
🟢 4H: $ADA, $KAVA, $GTC, $GRT
🔴 1D: $KLAY, $THETA, $SXP, $ALGO

 #BTC   👇👇 learn &amp; join me

🔸  https://t.co/S1kEg6W7zj

 42954831 https://t.co/eu69mhbCLz",?
34,1513524929647448066,#XRP is trending https://t.co/FTM6G1tigK,?
35,1513655120847847426,"Don’t do this. It’s disrespect. Buying #Bitcoin  is a stronger voice! 🧡

 https://t.co/PoUT1J9oFJ",?
36,1513615649259794432,"Buy #Bitcoin  like this guy 👇

$1 million $BTC bought every day, regardless of price https://t.co/iNwfB4RFUI",?
37,1511229354696716292,"@BTCTN 😏China always Craking down on #crypto 
And then....
Facts speak by themselfs
#Bitcoin #Ethereum 🚀",?
