,id,text,label
0,1510635654866255875,"There has been a 100% increase in circulating dollars since 2020 - and I should believe inflation is at 7.9%?

Fix the money, fix the world

#Bitcoin",?
1,1513647815683100682,"If you follow @parabolictrav you've 
1) been around since the 2017 bull run. 
2) been living on hopium for too long. 
Come on #Bitcoin 'ers. Let's move past this nonsense, address privacy and fungibility issues and build a circular economy.",?
2,1513638954406330369,"#Btc bearish #altcoin bullish in May.

#ALTSEASON #Cryptocrash #BitcoinCash",?
3,1512106824732127234,"I am claiming my free Lightning sats from @_bitcoiner's zesty faucet! ⚡

@boltcoiner unlock me 862fba79-fc7e-4973-a2a8-a5b90f772a5e

#Bitcoin #BTC #LN #LightningNetwork #boltcoiner
https://t.co/SUq8Scd0zB",?
4,1512107053896065025,"#miamibull #bitcoin2022 #shorts

Miami Bitcoin Bull Statue unveiled during Bitcoin Conference 2022 | Exponential Age

#Bitcoin https://t.co/GYdj5H40XM",?
5,1511398366369837057,"Dear Plebs I am looking for a place to crash at in Miami if I decide to go

Reply/Dm me 

#bitcoin twitter #Bitcoin2022",?
6,1510638824988491777,@InesEtchebarne_ @Shiryo_Official Such a brilliant intentive this was ! Beat upcoming game in #crypto world,?
7,1510637286937042954,"The time of blindly dumping money into the S&amp;P 💵 is over. 

The time of blindly pouring money into #Bitcoin has begun.",?
8,1513663122225209347,"#CryptoJebb

#CARDANO CRASH! NEW Cardano Price Prediction After Drop Below $1.00!

https://t.co/87WqOszhEL

#ADA
#Crypto",?
9,1511800717882925056,"Last week was a historically strong period of $BTC accumulation, with exchange balances declining to multi-year lows.

In this analysis, we break-down the cohorts of #Bitcoin accumulators, to better characterise who was participating, and in what size.
#retweet #thread",?
10,1511394508205957125,Look out for fake phishing emails from a Trezor scam.Please share far and wide.#bitcoin #cryptohttps://t.co/K8DTV8RSY6,?
11,1511783551561129990,Ever wonder why lately sellers tend to sell more than buyers buy #Bitcoin ? It’s becoming a trend #DeathToBots,?
12,1510329695086297091,Even at $1 $VRA will still be cheap. Massively undervalued &amp; underestimated! #VRA #Verasity #Crypto,?
13,1508034561611284483,A lottery that wins more than a lottery that doesn't win #XRP,?
14,1511402119198228483,@Cardano Web3 are a good idea in cryptocurrency... What do you think about it?,?
15,1511783814695206922,"#Bitcoin $BTC 

Bear Strength: ⭐

Bitcoin Sentiment
Current: Anxious

If not long term, maybe reduce exposure
#BTC #Crypto https://t.co/0Re8CIMhDo",?
16,1511252344654426113,@AnnexFinance #ANN #marketplace #crypto yeah so many scam is ruuning in the market by name of Annex please don't pay anythin to them @AnnexFinance,?
17,1513540000914317313,"#Ethereum has reached the most important demand wall underneath it. Roughly 1.20 million addresses hold 8.79 million $ETH between $2,937 and $3,027. 

A decisive close below this support level could encourage traders to exit their long positions, pushing #ETH to $2,400. https://t.co/d8T44PwOeg",?
18,1513624160538406929,So we still in bull run? Asking for a friend #cryptocurrency #bitcoin #ETHGate #xrp  or can I smell bear shit? Sorry…… bull shit 😁,?
19,1510629238231216131,@MMCrypto Ja not at all rather they will be delighted to buy #bitcoin,?
20,1510650162749792259,@callebtc @SenWarren I back up #Bitcoin,?
21,1512106485035114500,#Bitcoin caught by lowest Elephant Wisdom indicator.  Hold or we will be testing upper 41's. 🐘 https://t.co/Cd0aR6etgK,?
22,1506196291893747712,"🕵🚀💸 Tue, 22 Mar 2022 09:09:14 GMT - TOP 10 - $BTC: $42,536.00 +0.75% | $ETH: $3,012.95 +0.68% | $USDT: $1.00 +0.1% | $BNB: $406.15 +0.54% | $USDC: $1.00 +0.03% | $XRP: $0.85 +0.03% | $LUNA: $94.10 +0.58% | $SOL: $90.99 +0.78% | $ADA: $0.94 +0.54% | $AVAX: $88.74 +0.77% |",?
23,1513532123797413895,@2manyusernayms Don’t get me wrong you are completely out of this space if you don’t believe in #XRP brother! No hate here just a quick note that the technology and partnerships that @Ripple has is just unbelievable! Stay out of shitcoins kid and thank me later! P.S have patience,?
24,1510637148168409097,@BitcoinUndisc Fame means hundreds of thousands of people have the wrong idea about you. #Bitcoin fixes this.,?
25,1511287968824180739,"The problem with #Crypto is, it’s full of fuckin moonbois and coin maxis. Get your shit together and stop shilling shite for engagement. $XRP ain’t never hitting 250k a pop. $BTC isn’t gonna run the “new financial world” STFU",?
26,1513607284550737921,Current state of the #Bitcoin and #Crypto markets https://t.co/V394nbd5Rd,?
27,1510648513159479298,"$BTC Price [Sun, 03 Apr 2022 16:00:43 GMT]

$ 46,455.6 🇺🇸
€ 42,061.8 🇪🇺

📉 24h Low: $ 45,547.3
📈 24h High: $ 46,727.5
🔁 24h Change: 0.27%

🏦 Circulating supply: Ƀ 19,001,625.0 

🪙 Market Cap: $ 882.73 B

#BTC #bitcoin",?
28,1510636812276224002,@bitgetglobal I love #crypto because #Elemongame 😘😘😘 #MVBIV,?
29,1513674265895313413,"I'm v bearish right now, HTF analysis are the most reliable one.

There's no whale manipulating bond market like #Bitcoin",?
30,1513645426221756417,"Those of us who started investing and hodling last year must all be down at least ~30% #crypto #defi #BTC #ETH #TRX

Is there anyone in this sub that has actually made a ‘profit’?

What an utter fucking disappointment. The more I spend time in this space, the more stupid I f…",?
31,1513664517548515328,"Well, if you see the big picture of #BTC you will see the bearish pattern (head and shoulder) and the bearish pattern continuation that confirms the dump rally (Bearish pennant). I see it breaking the $38,600 and heading for the $29k. If it doesn't do the break, give it a chance. https://t.co/8xA7OQPcgD",?
32,1511239580837888002,@intocryptoverse #Bitcoin by itself,?
33,1506224212964519936,"Woke up to see #Bitcoin hitting $43K , #ETH above $3000 , and #VET breaking out $0.0512 within its track to $0.056.🚀

#Crypto is very interesting 👀

GM🔥",?
34,1513623763849564166,"@techleadhd Tech Lead, you've spent too long among those mislead by #BTC (Faux #Bitcoin); discover #BSV is the real/ true #Bitcoin - and has actual utility/ value! https://t.co/08ZpagGJk4 https://t.co/1SgfAg7Yvb",?
35,1513680143268601864,"Imagine being a Bitcoiner, yet a registered financial advisor professionally. How can you advise people to buy bonds and have a “diversified portfolio” when you know #Bitcoin is all they need?",?
36,1511242537167638529,@dexsychain Another great beginning to the year!✅ #ZookeeperdApp #Zooracers #avax #zooecosystem,?
37,1510318659943768070,"Bitcoin BTC Current Price:
$46,336.39

1h: +0.06%
24h: -0.29%
7d: +4.40%

30d: +9.22%
60d: +19.2%
90d: -2.34%

#btc $BTC #bitcoin",?
38,1513695136072761347,"This zesty faucet from @_bitcoiner is making me tweet this to claim my free Lightning sats. ⚡

@boltcoiner unlock me fd551898-76cc-48a5-8656-3f35622d0aaf

#Bitcoin #BTC #LN #LightningNetwork #boltcoiner
https://t.co/ggdISJC4g1",?
39,1513540116714774537,What comes first for #Bitcoin,?
40,1513524903928020992,"@WClementeIII Despite these pullback we’ve had not quite long am still confident #Bitcoin      sees another high soon this year.

However everyone should follow @Georgeleonel363 tweets and predictions I’ve been trading firmly 
Follow him",?
41,1512111375920910342,I have never been more bullish on #bitcoin https://t.co/14HOAPRJn0,?
42,1510642810566979586,"If you could only HODL 1 #altcoin for the rest of your life, which would you choose?

$ADA
$KASTA ⚡️
$ETH
$BNB
$MATIC 🔥
$EGLD
$VET
$SOL
$XRP
$LUNA
$DOT
$SHIB
$DOGE

You can only pick 1 👇🤑",?
43,1513540132191682561,"EVERY #XRP HODLER can get THE FULL PACKAGE OF XRP #xrpsec
https://t.co/VQjvjtO2T3",?
44,1513607259032625158,"As long as $BTC doesn't break the HL structure at 37.5k, I'm not worried about an ugly bear period. Overleveraged longs are getting liquidated and cascading into each other causing a quick drop

Took 4 months for #BTC to test the 200MA so it was unlikely to break on the 1st try. https://t.co/KvwxBrzepN",?
45,1513591077080547331,"$BTC #BTC

$40,000 must hold for a bullish move to the $44,444. Good r:r here but we are still in the potential bearish flag in the HTF. 
At key horizontal now and S/R flip? ...
If we lose this Level, I think $37,000 is next. 
For now I'm long because the better r:r 🤝

#Bitcoin https://t.co/moBqwBhlKB",?
46,1510641027115278339,"$FET
An unusual limit order (sell) added to the order book has been detected.
2022-04-03 3:31PM | $FET @ 0.000045 BTC | Qty: 409,417 | Value: 18.42 BTC | 349% away from the current price!
#FET #BTC #cryptocurrency #Crypto",?
47,1511783702333820930,CZ + CCP + #BTC = ? just speculating. oh man everything would make a lot of sense though.,?
48,1511086562674675720,@FilanLaw The problem with the SEC is that they want to hide every single document especially the ones related to #XRP and ETH. What happened to transparency within our own government organizations? 🤡,?
49,1513655334996516864,"Watching that bear flag on #Bitcoin.  Let's see how it reacts to tomorrow's CPI data.  So far, not very inspiring for the ""SOV"" narrative. https://t.co/q9nW5zF0nE",?
