,id,text,label
0,1510640758092673027,@TheBreadMakerr #KibaInu has one of the most bullish charts in crypto. #CRYPTO #ALTSEASON,?
1,1513647925561212929,This #Bitcoin range got us all like https://t.co/x5S8fVqehY,?
2,1513532331998416896,"DAOs are the bedrock of Web3, permitting its users to set up an organization solely run by algorithms. By using blockchain features, its rules and objectives are drawn to ensure they are met.
.
Follow us on 👉@web3_jb
.
#web3 #blockchain #bitcoin #cryptocurrency #crypto https://t.co/W7OM9ZMbC6",?
3,1513607596678291462,#XRP pump it babyyyyy https://t.co/3B5qaShuU0,?
4,1513599402731970560,@MatthewHyland_ This #Bitcoin price action is fucking annoying already…,?
5,1513639374692536327,when you wake up from a nap to @adam3us dropping #Bitcoin knowledge https://t.co/qJV6ywo3qb,?
6,1506557823836213256,@ashwsbreal Hope #BTC Doesn't Crash,?
7,1513671861787406342,@JohalMiles Add me @pierrefcryp for daily #Bitcoin #ETH updates https://t.co/2i684BzTmX,?
8,1512105821592702977,Everything you can imagine is real.😊 #BTC https://t.co/EyO85ayP0l,?
9,1510645488604876805,"At a gathering of friends last night I was asked if I was ""into crypto"" I said ""yea, a little bit"" and went on to discuss #Bitcoin  with a small crowd. It is such a challenging topic to address in a short time! We are so early.",?
10,1511790992025862150,I'm not a maximalist. The understanding that #bitcoin is the only true money and all other cryptos are products and services is not an extreme idea.,?
11,1511295622611099652,"@MMCrypto #btc and #crypto  will be the future. It has already started.

Lets make more noise for mass adoption and help more people learn about crypto. 

#btc",?
12,1513679810396307459,"@altcryptocom The next 500xgem will be $cpepe. Join us and know everything
#ETH  #BSC  #500xgem https://t.co/wQQR2EHukK",?
13,1512110507792211976,"📈Pump Alert! - 1EARTH/USDT on Kucoin! Price increase: 15.00% | Volume: +18.31%
$1EARTH $USDT #kucoin #crypto #bitcoin #cryptoalerts #cointrendz

Get all Alerts on https://t.co/S2zCFa1fTD 🚀 https://t.co/Fe42Q3Ccof",?
