,id,text,label
0,1511086246755545094,"The current price of #eth is $3,514.05, an increase of +0.6%, a 24 hr volume of $17.71B, and a market cap of $422.81B",?
1,1513599766093090827,"📉💴$4,253,102 #bitcoin SHORTED @$39992.16 [11/04/22 19:27:59]
🏭 bybit | $BTCUSD

🗣️In my mind I was the best trader around but crypto whooped my ass hard. - ShiningforceNL",?
2,1511278090302992385,"🚀💸 Tue, 05 Apr 2022 09:42:29 GMT - TOP 10 - $BTC: $46,705.00 +0.14% | $ETH: $3,526.65 +0.14% | $USDT: $1.00 | $BNB: $455.66 +0.3% | $USDC: $1.00 | $XRP: $0.83 +0.49% | $LUNA: $116.06 +0.19% | $SOL: $133.17 +0.32% | $ADA: $1.20 0% | $AVAX: $95.88 +0.27% | #bitcoin",?
3,1513623162830966796,Next big test for #Bitcoin is how strong are the corp and institutions that bought BTC at a 20-30k average range. Mi orders: 30k through 19.9 all the way down. I am taking ur BTC.,?
4,1511800666548801544,"@dan_pantera Only #Bitcoin

Every altcoin is a scam designed to steal your Bitcoin",?
5,1513614771404349447,"Is it already valentine?

#cryptocurrency #Cryptos #Cryptocrash #Bitcoin #BTC https://t.co/y3m0GwCWVs",?
6,1510646630223077381,@WallStreetSilv Gold = Arguably Scarce &lt; #Bitcoin = Guaranteed Scarce,?
7,1512109235529781248,"- 
BTC price: $43,382 / £33,191 

23.05 Naks per USD
30.13 Naks per GBP

&lt;price steady&gt; 

When 1 #Nak = 1 #Dollar we shall have a 1m dollar Bitcoin 
When 1 Nak = 1 GBPound then #Bitcoin = £1m etc. 
#Bitcoinprice 

07/04/2022  17:45:06 GMT https://t.co/TifT9WUTMK",?
8,1511287857742290948,@abba_elnafaty @CryptoGemsCom @BabyCatcoinBSC You need to embrace change for a bright future babycatcoin is here for you 💰🤑🚀🛩️ 🚀🛩️#babycatcoinbsc #babycatcoin #BTC #BNB #BSC,?
9,1509154759323762694,"@tc_digichain Wonderful, goodluck yuhuu

 #DIGICHAIN #DIGICHAINCOIN #ALT #DIGILAUNCHPAD #CRYPTOCURRENCY",?
10,1513594590682624006,"We might enter a Bearish period. But that is ok, I am holding anyway. 
#cryptocurrency #Cryptos #CryptoNews #BTC #altcoin 
1. https://t.co/NUAeqCglRt
2. https://t.co/zdvc0uowKr
3.https://t.co/SYgl1AakFJ",?
11,1510650304550813699,"Turn off your toasters....that will save way more energy than ""changing code"". Turn off your playstation and Alexa. You look like ignorant social justice warrior, using all the ""words"". You LITERALLY, don't know how energy or #Bitcoin works. You clowns make me sick. #fail",?
12,1513663564803977216,"Sign up and withdraw $5855 💵💵

📌 If the referral code is not entered, the prize will not be won

Reference code : VSEB6ZA

https://t.co/1G8YpvLxYc

#ETH #Btc #bnb #shib https://t.co/GxcPgXKQNx",?
13,1510638798891208704,"@GemGengaR @DaCryptoGems I'm so excited for the #BNB vault, it'll be so rewarding for the hodlers #TheBeastOfBSC $MONSTA",?
14,1510647984249315331,Life is either a daring adventure or nothing at all. 😅 Dare to become a Farmer! 🤩❤️ #NFTCommunity #ETH,?
15,1511786129917366284,"@ChinaPumpWXC We are not going to the moon, the moon is coming to us!#PitbullToken100x @BscPitbull $PIT #Bitcoin #btc  #PitbullCrew #pitbulltoken y",?
16,1510334250842734592,@CryptoGemsCom Gems 💎💎? Only #lisk $LSK #1000xgem #altcoin #TypeScript #javascript,?
17,1513682921730752518,#bitcoin takes 6 months to go up 7k and 1 day to go down 8k,?
18,1511086972600791040,"@Safemoon_Ninja FUN FACT: 5 years ago today #Bitcoin  was $1,311.",?
