,id,text,label
0,1510636212414996486,"@saylor please adopt me 🙏
#bitcoin",?
1,1508034620817772550,"@Akshat_World Hey! We would really like to listen to your views on alt coins like cardano, lite coin etc...highly awaited...!",?
2,1512076013013925890,"You know what’s funny? I see people investing in #Crypto and every 10 seconds they are checking the price like madmen 🤣 let me ask you this… when you buy a house, are you checking the price every 10 seconds? That’s the difference between a believer and a gambler! #Bitcoin #XRP",?
3,1510318650632384516,🔴 #BTC Liquidated Long: $59.2K at $45683.40,?
4,1513686909658316807,Don't be that guy and buy at the top. #bitcoin #dogecoin https://t.co/ExKtc7aBmi,?
5,1510647207707377666,"@Cardano ⭐️⭐️⭐
BoredCroYachtClub
✅GREAT CRO PLAY
✅✅STILL EARLY 
✅✅✅SAFU DEV
✅✅✅✅LP LOCKED
STRONG COMMUNITY &amp; UNDER 24Hours since LAUNCH 🚀🚀🚀🚀
Buy today or miss out on the next 1000x !!!! 
Tw:@croyachtclub",?
6,1510636473426620423,"Unpopular opinion: #bitcoin number 21million will never be mined. People will lose the interest in favor of #ecofriendly #cryptos. won’t worth the effort or cost of energy, or #PoW will be banned. Choose your favorite reason",?
7,1513656004579401729,"This is huge. @merjexchange is based in Africa and is the fastest growing stock exchange on earth.

They let you invest in securities digitally or traditionally and now, with @Blockstream and their #Bitcoin Mining Note, they're democratizing crypto mining.

A must follow. https://t.co/q3plxEfyAq",?
8,1510636754637930497,"@DocumentingBTC Soon, the issue will be lack of sellers, not the price. Better to be safe than sorry…
Buy #Bitcoin now.",?
9,1511240362433695745,@SheldonEvans @BlvckParis @ymhnft #Kiba is a force of nature. #KIBATAKEOVER #CRYPTO #MEMECOIN #CRYPTO,?
10,1511242323124011008,⚡JUST IN : #Cryptocurrency Mining from Home will be Legalized in #Russia 🇷🇺 Soon.,?
11,1510641161416978435,@beautyofhelin #Bitcoin has all it takes to withstand any form of attack and this gets it stronger.,?
12,1511790621287145482,With the help of @_bitcoiner claim some sats⚡️ @coinkit_ com 50 200 #btc,?
13,1513605409063546883,#cryptocurrency i’m starting a new coin called bitcoin i did create bitcoin bow down to the creator of bitcoin don’t go around saying i didn’t create it because i did #Bitcoin #Cryptocrash,?
14,1513615547371560960,The day Ripple win the lawsuit will be the best day of my life #XRP https://t.co/bzsbfdbxFC,?
15,1513623906459955206,"This zesty faucet from @_bitcoiner is making me tweet this to claim my free Lightning sats. ⚡

@boltcoiner unlock me a95179bf-b6da-4ae5-bb54-a084a6403c1e

#Bitcoin #BTC #LN #LightningNetwork #boltcoiner
https://t.co/x4aBaqJmFA",?
16,1513669883153723393,"#BTC down ~5% #TSLA down ~5%
#cryptocurrencies correlation with tech stocks suggests a different dynamic underlying value than a hedge against inflation.",?
17,1513524571680428037,@Eljaboom Wouldn't you like to join our ever growing community @BscPitbull $PIT #Bitcoin  #btc ? https://t.co/nfAqc0mygA,?
18,1511790720054698003,"@BitKanOfficial @BscPitbull 🎗️ Around 470,000 investors 🎗️59,3% burned 🎗️2% distributed to traders on every trade 🎗️By the end of this year, 2 big exchanges will come ⌛No time to wait #pitbull #pitbulltoken #pitbullarmy #pitbullnewlisting #bitcoin 🎊🎊",?
19,1513615445454172168,#Btc should bounce guys don’t panic sell the bottom.#bitcoin https://t.co/Y9HBK7eQu0,?
20,1513624274895998979,A huge thankyou to @tradeosiann as they already know about this #Bitcoin crash due to #Saylor strategy and they saved me that's why I am in quite good profit today. Once again thanks to them.I recommend everybody to join them. #cryptocurrency #NFTs #ALTS😋,?
21,1513599461326434307,"#BTC ️⬇️ -0.82% to AUD$ 54,177

RSI 3: 😟 Oversold
RSI 14: 🐂 Bullish

Trajectory:
$52,238 in 3 days
$46,019 in 14 days
$38,271 in 30 days https://t.co/l1OH8zsr3k",?
22,1510641785894227972,"@beautyofhelin #BTC is unstoppable, is set to break the bombshell and hit a new ATH pretty🚀",?
23,1510648104793481219,"Was wondering, is @OPENDIME compatible with @trezor? #Bitcoin",?
24,1513672184446611456,We certainly have saved ourselves from a big dump. #btc https://t.co/rSUupe38Fo,?
25,1510645622684090379,"JUST IN: #Polkadot’s total value locked has increased by 1000% in the last 30 days.

#CryptoNews",?
26,1510258325279195136,"@digitalassetbuy @Ripple @chrislarsensf If that guy is making the argument that SATOSHI is Jesus I would like to know who is this Jesus that holds $45,000,000,000 in #BTC that can be dumped at any moment … asking for myself",?
