,id,text,label
0,1506223975789219843,"There are sooooo many very tempting #alts set up.. 
if #BTC and traditional stock stay above water, there could be some nice ROI trade coming up...",?
1,1512074054395564037,"Yes, someone may be able to join #bitcoin now and get the same price as we did a year ago, but they didn’t get the experience of owning it for a year. 

This is an important distinction.",?
2,1513671267211165698,"Bitcoin Overview - 24 Hour:

Average $BTC price across exchanges: $39,452.03
Change: $-2,589.39 (-6.16%)
High: $42,391.05
Low: $39,379.82
Volume: $3.74B
Market Cap: $749.95B

View more details at: https://t.co/ptPO2aNjxz

#Bitcoin #BTC #Cryptocurrency https://t.co/wkNjrUfXVW",?
3,1511086277113761796,"BNB - BNB
Price: $445.62
Change in 1h: +0.51269779%
Market cap: $73,578,696,797.01
Ranking: 4
#BNB #BNB",?
4,1510648956732252164,@Hotmoontoken @MovlogsCrypto The future of @Hotmoontoken is looking real bright....#HotMoonArmy #bullish #crypto,?
5,1513696182614249473,"I'm watching 🎱🚀
$loom @loomnetwork https://t.co/CflTBm7aTx 
An $shib  $iotx
#btc #Binance #coinbase #gemini #kucoin",?
6,1510647525006626832,"A person’s stance on #bitcoin is a litmus test for deducing who is actually pro-human freedom, and who is posturing.",?
7,1513644944094859264,@brain2jene Let’s admit we’re in a bear 🐻 season. We should stop fooling ourselves and others (not referring to you of course). No significant bull run before next #Bitcoin $BTC halving 2024 - 2025. Yes we might see small surges from time to time and some dead cat bounces but nothing major,?
8,1510313112901091328,Consolidation in the market. What will happen next? Will it go up or down? #cryptocurrency #Crypto #Bitcoin2022,?
9,1510639338144550916,"Pairs:1INCHUSDT 
 BUY:1.97900 
 Time :4/3/2022 6:22:45 PM
 Average Decision: 56.10572FifteenMinutes 
 Estimated Direction: UP
 #BTC #RDNBNB #Bitcoin #RSİ #Bollinger -It is not investment advice. You can visit our profile for your own alarms. YTD. 6:23:42 PM",?
10,1513630548476010499,"i wonder if #MichaelSaylor is crapping his pants with #btc going down after buying another 200 billion worth.  He borrowed against his btc to buy more btc, so wonder how that is working out for him. Bahahaha",?
11,1510635794398007300,"@JoForLiberty What's he doing there? Heavens! It should be obvious, MMT, UBI, CBCD and Inflation. When did he join the WEF? #BTC",?
12,1513646112732766215,"when i read tweets basically saying “russia chemical warfare make number go down,” i must long #btc",?
13,1511267726324551684,"Remember Bitfinex hack 2016 - 119k #bitcoin lost.

Not your keys, not your coins.",?
14,1512112103175426052,"The $BTC price is at $43,415.84 right now.
🔴 Compared to the last tweet, the price has dropped by $0.23 (0.00%).
🔴 In the last 24 hours the price has dropped by $404.55 (0.92%).

#Bitcoin #BTC https://t.co/P22BHARn3c",?
15,1510317406131998722,"@RPG_1976 @binance $ftt $mana $ar $enj $etc $sol $bora $omg $dcr $xym $kcs $fil $eth $nexo $crv $xec $mina $link $zec $neo $dot $dash $hbar $bnb $usdt $btc $bsc #StarlinkInu 
#bnb    
#btc    
@StarlinkInu",?
16,1510640835729281038,@beautyofhelin #btc can't be ambushed.,?
17,1510318478611333125,"🚀🚀🚀 $2,862,958 BTCUSDT LONGED @$45,800.00 on #Binance (18:09:20 UTC) #BTC #cryptocurrency",?
18,1506202059057496066,@rabiul143143 The #cryptocurrency and the market are so bad because of the ongoing war between Russia and Ukraine,?
19,1513607564339994625,"@elonmusk @LPofMN Leave their corrupted FIAT system and become one with #bitcoin

Join Strike and earn $10 when you sign up and verify your account using my referral code: 3FFJYJ
https://t.co/NvweEHPfcn https://t.co/29slchhrvR",?
20,1510635630308560908,"Current  #Bitcoin Price: $46,417.76 📉",?
21,1512098333111853056,"Part 1 of #Bitcoin is Local in Miami Beach, FL

Covering #BTC across the country with @choicebyKT 

#BlinkoMiamo #Bitcoin2022 

https://t.co/jDoGbIKF52 https://t.co/GnXbcNLO9v",?
22,1510626440479674371,"🟩 Block 730255 ⛏ ⛏

📅 3rd Apr 2022, 14:32:06 GMT

📣 1,667 tx with a value of 7,219.689 ₿ ($334.69m 🇺🇸)

📣 distributed to 6,445 recipients 💎🙌

📣 19,001,600.00 ₿ (90.48381%) mined ⛏

📣 1,998,400.00 ₿ remaining 💰

#bitcoin #tictoknextblock",?
23,1513532191283761162,"Happy #CelsiusPayDay from @CelsiusNetwork, #homeforcrypto

Turn your digital assets like #Bitcoin into #passiveincome https://t.co/l1Wysh77XW",?
24,1511290028839817216,"@ETHEREUM06 #ETH 
0xb2b372db9c4fee3a1909c4460d1f347f3fc43c0f",?
25,1513647075489103880,Buying in #Bitcoin  in this range for me. https://t.co/9fJsxTcfqG,?
26,1513631726475440129,DO WE NEED MORE? #xrp https://t.co/PA8eaJcQGA,?
27,1510645112019238917,Get free #BTC $BTC and #ETH $ETH! #FreeCrypto all day paying to #Coinbase with NO FEES! #FreeBitcoin Join the easiest way…,?
28,1510652877399728128,"I am hyped for the #bitcoin conference in Miami - unfortunately can’t make it there. 

But I’ll be watching closely for recordings and announcements!!",?
29,1511295733223198726,Crypto is a ponzi scheme from Satoshi enterprises. #crypto #Bitcoin,?
30,1513668582827298817,"A scientist on two sets of push and pull, the first is up and the second is down, who makes money and who loses money, and what is new in the stock market does not know the right direction.#Bitcoin",?
31,1513694163849687042,"The manipulation though!!   Sugar We're going down, down (down, down) #Bitcoin https://t.co/eb1hL0mdC2",?
32,1513664083270463494,Good time or a great time to buy #Bitcoin?,?
33,1510637139284869124,@louishliu After buying many many altcoins and learning. I realized I should have focused my efforts on buying more #bitcoin,?
34,1513607585785688072,"Our target is 1 billion market value by the end of the year. %100 Safe Community Token %59,3 Burn Listed exchanges ; Bitget, MEXC, Latoken, Cointiger, ZT, Indoex ,Hotbit Swap ; Pitswap, Pancakeswap, 1nchNetworkSwap, MDEX 470+K Holders @bscPitbull #btc #bitcoin
#pitbulltoken",?
35,1513607195010732038,#Etherum #ETH $ETH #ETHUSD Going to Main Trend https://t.co/MuKN4SfLz1,?
36,1513606284104372228,"My personal opinion

#Bitcoin is going down further",?
37,1513688569147105280,kpop gain promo free followers ifb mutual stream gain onlyfans sub dom  gg loona svt blackpink bts views #followtrick bg army carat comeback essay dm like to be gc like rt views fancam oomf acnh turnip price debut thread #BTC hxh hq anitwt  #kpop https://t.co/MPHiOknpQY,?
38,1513524851910270979,#BitcoinButton #Bitcoin BITCOIN RUMO A 100K https://t.co/BoCR6Jd0dv https://t.co/kSGCZkFGXA,?
39,1511089619395358729,"March 29, 2022
729552 empty block #Bitcoin
6.25 btc created",?
40,1510638945503227910,"#opensource rocks.

Don't be upset though when someone forks the open sourced code, and adds code for  features and changes they would like.

That's called progress.

#Bitcoin #ravencoin",?
41,1512101345322582021,More and more wealthy individuals and institution's seem to search for a hedge against inflation . #btc #crypto #inflation https://t.co/nc6tBqByrb,?
42,1510648429520719872,$DOGE | $0.14571 | $0.14608 / $0.14075 / $0.14088 #crypto #DOGE,?
43,1511225403914006529,"Good Morning! How is everyone doing ? 👀

#BTC Ready to Explode? 📈 or  📉 ?",?
44,1510248840720355328,"@GoldmannStaxx @shitcoinconf Hold even if ur dead.
#btc 

You will have rich grand children. 🔥",?
45,1510646838487003141,"@Lorenzo__Larry @BTCsessions @PierrePoilievre I like how he speaks.
If it turns out that he is what he shows he is, it would be great to watch how politicians are changing &amp; how #Bitcoin is changing the era of dirty politics is changing.",?
46,1510647969103634439,@Dennis_Porter_ @Xentagz I wonder if they suddenly become major #btc proponents and spend loads of money debunking FUD #eth POS move stupid and shows how following the narrative will fuck you up,?
47,1511795880948555782,"strategy: 6018OC4h atr20d: 2000.73

06 Apr 2022 20:00:00 UTC
📕🇸 'Short' 05:00:00 JST
--- 47963.5  long_entry_trigger
--- 46709.5  exit_trigger (ent: 44529.0)
 &gt;  43763.1  mark_price $BTC/USD

#BTC/USD inverse contract on #Bybit",?
48,1511290158171443200,"@CryptoClash1 @SBonds_Finance Super bonds  builds dapps on cardano and avalanche networks, so my question is whether in the future actafi will also integrate to other networks like BSC, ETH, and Polygon?",?
49,1513591469029961733,[1D] #Bitcoin market is weakly trending down current momentum suggests the market is neutral. #wealth #forextrader #daytrader visit: https://t.co/yuSljvM9Fq for more!,?
