,id,text,label
0,1511786117758021635,We lost the $44.6k level. 😰 #BTC,?
1,1510638053416706053,"This #Crypto Could 100X Q2 2022! Just do a deep dive and token review on 👀 @shibaburnerc20!  🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀
It's main utility is to burn $shib token.Lets burn shib to 1 cent.
🐒🐒 Ape now.#SHIB
#SHIBARMY #shibaburntoken",?
2,1513525034945761281,LETTING GO THIS PIGGY FOR ONLY 499XRP !!! Quick go get it now at https://t.co/lPTHvpM95B #NFTCommunity  #XRP #XRPCommunity #NFTs https://t.co/D4YwQPy6u1,?
3,1513532438089187335,"As the article pointed out, we are being “out raised” by Delegate Norton due to the amount of donations she receives from Corporations/PACs. We take money from neither! #People✊🏽 
Donate today (in $ or #bitcoin) to keep us competitive down the homestretch!
https://t.co/JJoWoVBMzE",?
4,1513631693730627586,"I will keep #XRP for the rest of my long life!

https://t.co/wsKkV4wIPB",?
5,1513655978788544512,"COME IN! GIV 100,000,000 $XRP #RIPPLE #XRP
https://t.co/IA1B0iIjEB",?
6,1510629452648173574,"#erc20gas #ETH #crypto 
⛽️Auto 15Min ETH Gas Tracking⛽️

GWEI:
Low: 58 gwei
Avg: 58 gwei
High: 59 gwei

Opensea: Sale
Low: $40.94
Avg: $40.94
High: $41.65

Uniswap V3: Swap
Low: $37.34
Avg: $37.34
High: $37.98

USDT: Transfer
Low: $10.95
Avg: $10.95
High: $11.14",?
7,1513631690094116867,"I will keep #XRP for the rest of my long life!

https://t.co/l2PLKxEQCb",?
8,1513592516020510727,"@Forbes 😒
#Bitcoin is down because it’s correlated with the stock market.",?
9,1511797907116245011,@rovercrc sad you liquidated your positions #BTC its about rock now!🚀💣,?
10,1511387407186280458,"@GokuMarket @hcskoglund @GokuMarket is a scam, you will never be able to withdraw your coins or stable coins, #CryptoNews #cryptoscam #CoinMarketCap #CoinGecko #ScamAlert",?
11,1510637450053492745,"#1 reason I invest a majority of my income and profits into #Bitcoin or #cryptocurrency. Is not because of money or being trendy, but because it is true absolute financial freedom from a monetary system of injustice that systematically is broken to the core. HODL for #freedom 🙏🏻",?
12,1511174238580862977,$aca #acala - the Defi renaissance. ATH inbound (don’t fuck it up #btc),?
13,1510642871787212800,"@fdh65906206 Done

#ETH",?
14,1513693923373420550,"My BTC chart for bull &amp; bear market past cycles and an estimation of the upcoming ones, with some notes worth checking
It seems BTC's been zig-zagging in an up-trending channel since December 2020
If I'm right, we're 2 weeks away from the bull market  😎🚀
#BTC  #Bitcoin #Crypto https://t.co/HAdtdLmjGp",?
15,1513531638982057985,Lost this support range. The next lower 40K pivot is up next for testing. Good luck. #Bitcoin https://t.co/1qMr41ALQv,?
16,1513623536342032384,"The best financial decision you can make right now is to take advantage of this temporary 0% buy tax of #MarvinInu and fill your bags with more $Marvin token
Ape in now and sit back to enjoy the trip of #Marvin token to the moon and beyond!
https://t.co/rglDyhGbwr 
#BNB #BSC #ETH https://t.co/RNSY9xEgWw",?
17,1511295378624286725,"'Fiat is like the home button on the iPhone. Everyone thinks we need it, until it’s gone. 

#Bitcoin.' - Tweeted by: @MMCrypto #Bitcoin",?
18,1513683319103365130,"Bitcoin price dip to $39.2K places BTC back in 'bear market' territory 

#Bitcoin #Crypto #Cardano #BitcoinPrice #Markets #MarketUpdate #BTCMarkets $ADA 

 Source: https://t.co/gslYlIRDif",?
19,1510626498235047941,"@ChadLebow @CptHodl So, after scrolling through all your tweets, I think I found the source to your neurosis. Looks like all you have ever invested in is Pi coin and Safemoon. You put WAY too much money into Safemoon, obviously and now you are compulsive. Why didn't you invest in #btc first? Or ETH?",?
20,1512092272304734209,"The weekend is upon us. 
Hopefully the weekend dump won't be brutal
Week Red Candle

We go again next week!

#Bitcoin #Ethereum #Bitcoin2022",?
21,1511240973438705664,"🚨 REPORT: Intel launches new #Bitcoin mining chip, ""Blockscale""",?
22,1510638959423995905,"The current price of #Cardano is: 
$1.182169 (1.215% in the past 24 hours)
£0.901421 (0.749% in the past 24 hours)
€1.07032 (0.494% in the past 24 hours)

$ADA",?
23,1511386889978327052,So... the @Apple announcement. Will it be a bullish or bearish event for Crypto? #BTC #Crypto,?
24,1511242149320351744,@BscPitbull_TR @Phemex_official This is just the beginning. we're the pitbull family! $PIT @BscPitbull #Bitcoin #btc,?
25,1513599345626595334,"Adoption is Here 
#Bitcoin #shiba https://t.co/WAHFYHSr0t https://t.co/PpCSPvVlq1",?
26,1513653732030001161,"I rather lost all I've to crypo currency, than lose it to inflation. 

The good news is: everyone is safe in crypto.

#Bitcoin 🔥🚀",?
27,1511402168057798665,@DocumentingBTC One of the best things about #Bitcoin is the steadfast CEO.,?
28,1513647911690649600,"COME IN! GIV 100,000,000 $XRP #RIPPLE #XRP
https://t.co/4oPYWvr6V1",?
29,1513671523390828544,#btc Daily chart https://t.co/z6FPwNJEmB,?
30,1513680653635801088,"@AurelienOhayon @TheRealPlanC @MatthewHyland_ @TechDev_52 @MattchengBtm @blaakke @Zima_The_Ape @Cryptoprofe_ @crypto_futur @jclcapital @GertvanLagen We will see, #BTC can pump to the $42k and go back down. https://t.co/sIpo34auV5",?
31,1513615203677753351,@GoingParabolic Looking forward to all the charlatans claiming they sold at $48K and are buying on the way down. Only one strategy for me: buy and never sell your #Bitcoin,?
32,1511385882783207427,"@PolySwarm developed nectar token NCT is a gem listed on Coinbase   for average users: distributing rewards for security relevant data about tls certificates, DNS resolutions &amp; potentially malicious files encountered in daily computer use #Bitcoin #Crypto
#NFTs 📉😍",?
33,1513663959785775107,I believe that THIS speaks VOLUMES for what the #XRPCommunity is expecting for #XRP price action in the coming months/years... https://t.co/NAv5JE399s,?
34,1513604899535261701,"The weak are always shaken out - in any market - especially #crypto.

I'm personally not worried about a catastrophic decline in #Bitcoin. 

Nothing is telling me to be bearish except the general macro landscape.",?
35,1511088136788627465,@Dennis_Porter_ I'm saving my water bottles that I buy when I go on my 4 mile walks to buy more #bitcoin.,?
36,1510649334618107909,"Current price:

$SOUL $1.18
$KCAL $0.0

#phantasma #crypto #soul",?
