,id,text,label
0,1513540272205959168,"@DayTradingEdge @LayahHeilpern @BoolishDreamZ 
🚀  Fairlaunch Sunday 10th
⏰️  Starts 15:30 UTC 10/04 
⏰️  Ends   15:30 UTC 13/04 
💥  On Pinksale  
https://t.co/c3AO7OXfiV
🏆  Softcap 75bnb
✨️  No min/max buy
Discord https://t.co/0aJC5VYJFo
https://t.co/jn8SifMVC7
#BSCGems #BoolishDreamZ  #btc #presale",?
1,1513682730814345217,"We’ve been bearish on #BTC since 42,680 (-7%/-$3,149)

You could be too. Join my FREE #Discord: https://t.co/M3kSdgvWTQ 

..or for just $25/mth you can get my #TradingView indicator on your own chart: https://t.co/NprY51Lqfn 🚀

How much would you have saved/made on this trade? https://t.co/65kUJer8Vg",?
2,1511795912674217986,"Roller coasters have downhill times, not to mention BTC.

#BTC #bitcoin",?
3,1513652701938298893,"I called out in my today's #YouTube #Bitcoin TA, when #BTC goes into correction 📉 it will likely test the support at $39k - or around $39,250.

$BTC has peaked down to $39,218 @Bitstamp - pretty close to my call.

MACD, Stoch RSI &amp; RSI 14 literally screaming for a trend reversal https://t.co/FpsnSX7Ft8",?
4,1513607886861180937,39339 my number to go LONG on #BTC We nail nice short to 👍👏👌 https://t.co/RZXFc7cbTs,?
5,1513607410413453325,"📊 #Bitcoin 90 Day Relative Strength Index (RSI) {4/11/22}:
#btc $BTC https://t.co/aizx5YVVIZ",?
6,1511802951349981187,@AlexCobb_ Markets just move with #btc ATM. Any coin with good utility is a bit opp when the market tanks. E.g. #xrp. Inevitable end is near.,?
7,1510629465344278530,"🟩 Block 730257 ⛏ ⛏

📅 3rd Apr 2022, 14:40:32 GMT

📣 1,447 tx with a value of 28,612.182 ₿ ($1.33b 🇺🇸)

📣 distributed to 3,053 recipients 💎🙌

📣 19,001,612.50 ₿ (90.48387%) mined ⛏

📣 1,998,387.50 ₿ remaining 💰

#bitcoin #tictoknextblock",?
8,1513639277594398721,"🔥 The #Crypto market has seen over $415M in long liquidations today.

This is the largest single-day long squeeze since January, causing price to cascade down rapidly as traders are stopped out of their positions.

| Follow @AltcoinArchive for news and charts |
#BTC  #Altcoins https://t.co/qNfd9T0tjS",?
9,1512103593482010634,Genesis Block is on fire 🔥 #Bitcoin ⚡ #Bitcoin2022 @paxful https://t.co/6UrCeQzSe4,?
10,1511795538865233922,"Erik Ten Hag it is then.. So the voices of United fans have finally been heard and considered ehh?!

#ErikTenHag #ETH #ManchesterUnited #Glazers #RalfRangnick",?
11,1511242203666042883,@WildmanWatto @blueshiftfi @cardano_whale Of course :),?
12,1510255428604735490,"what’s good on the #avax ecosystem? 

something to ape, feeling bored,  need some adrenaline in my body",?
13,1513631722965028874,Great success only starts when you start. #XRP https://t.co/MkBiEYqEkm,?
14,1511795923025899527,"The current price of #eth is $3,232.57, a decrease of -0.1%, a 24 hr volume of $26.63B, and a market cap of $388.39B",?
15,1510641674778779651,"I´ll be giving  $8000 in $ETH to the first 3500  people who follows and retweets! 💵💵💵

Drop your #ETH wallet address 👇🏼👇🏼",?
16,1510640595567529986,"Freedoms versus Profits. 

That's the difference between #Bitcoin and #crypto.",?
17,1511221118170025987,"BREAKING - Biden bans all imports of #Russia $oil and gas into the #US 

#Stocks down, precious metals up, #Bitcoin indecisive.

Follow @Tradeosiann they are great in $BTC $ETH #ICU #Binance 🇱🇾",?
18,1511800827110780928,"I hope that this thread gives you a bit of hope if you are feeling fearful in these times. #Crypto will recover,it is the future. CBDCs are totalitarian garbage and will never make it unless it's a world where we're not free to live anymore. NFA,DYOR #altcoins #ZIL #XRP #ALGO 4/4",?
19,1511402418143117322,"BUY $COMP on #Binance 

Entry: 0.003410 #BTC",?
20,1506227689941700614,"Bitcoin has crossed $42K and the Fear and Greed Index is still within the fear range. What's more bullish than this?

#Hodl #crypto #trading #Ethereum #Bitcoin",?
21,1513607549144162308,"Best fudders ever 
 #fudder #bitcoin #cryptocurrency https://t.co/cK7ZtSdOh7",?
22,1513623714222465028,"From PsychoKitties to Mad Hares: Meet DaRealGenius
#crypto #dogecoin #bitcoin
 https://t.co/3MNXQl2FlP https://t.co/WAzl6OvlxP",?
23,1511239485186576389,"✅And what's the difference between a #CBDC and a #cryptocurrency?

A #CBDC is different from a cryptocurrency

#Cryptocurrencies, or ""#cryptoassets"", are privately issued digital currencies with no link to a central bank and allow individuals to transact directly without",?
24,1513693398485532675,"As we discussed today's in the newsletter, #BTC is already lacking internal momentum. 

So adding a meltdown of the stock market to the mix can't be good.

📊🤷‍♂️
https://t.co/Xrj8TynU2V",?
25,1511402700210069512,"@RBReich Interested in learning how to invest in #Crypto #Stocks and #FOREX
but not sure where to begin?
Our friends @Stella_olsen1
created a beginners guide to help you get started with investment.  Reach out to her to learn more!",?
26,1506543672774512643,Current #Dogecoin Price: $0.1218 📉 🐕+🚀=🌑,?
27,1510636577659449346,@MMCrypto #Bitcoin  will never compromise,?
28,1510636174007623681,"@IOHK_Charles Hi @joerogan why don’t you interview @IOHK_Charles , he is the founder of #Cardano and let’s see his point of views, It might surprise you. Can’t wait for this podcast! 🔥🔥🔥",?
29,1510640621132083203,"If you don't fear inflation, regulation, war, famine, complexity, competition, corruption, coercion, confiscation, or chaos, then you don't need #bitcoin.",?
